No,Text,URL,Kategori
11,"Hendra SetiawandanMohammad Ahsankini mulai merambah dunia bisnis setelah pensiun dari bulutangkis. Keduanya membuka 'Daddies Arena' di Tangerang Selatan. Fasilitas olahraga bulu tangkis ini dilengkapi dengan fasilitasgymhingga sauna. Dibuka di lahan dengan luas 5 ribu meter persegi, terdapat delapan lapangan bulutangkis yang tersedia. Bisnis lapangan bulutangkis ini rencananya akan mulai dibuka pada, Kamis (1/5/2025). Harga sewa yang akan dipatok adalah Rp 80 ribu/jam pada hari kerja dan Rp 100 ribu/jam pada hari libur. SCROLL TO CONTINUE WITH CONTENT ""Planning sudah dari tahun lalu, kan juga kebetulan tinggal dekat sini. Lalu kami survei-survei tanah yang strategis dan besar juga, kemudian dapat di sini,"" kata Ahsan kepada wartawan. ""Awalnya Ahsan ada tanah, lalu juga sudah berunding ada planning mau bangun gedung. Luas tanah sekitar 5 ribuan meter, terus lapangan ada delapan, gym lumayan komplit alat-alatnya, terus kami juga ada ruang ganti putra, putri ada saunanya juga. Besok (Kamis, 1 Mei) sudah mulai beroperasi,"" ujar Hendra menimpali. The Daddiesjuga berencana untuk membuka akademi bulutangkis di tempat ini. Mereka berharap bisa berkontribusi terhadap perkembangan dan prestasi bulutangkis Indonesia. Namun untuk saat ini Daddies Arena baru akan fokus untuk membangun brand-nya terlebih dahulu. Ketika dirasa sudah cukup dikenal, akademi bisa menjadi fokus selanjutnya. ""Iya Inshaallah kami juga merencanakan ke depannya bisa ada (akademi). Mungkin kami fokus di sini dulu, ke depannya nanti kami bicarakan lagi dan ke depan kemungkinan bikin Daddies Academy, lalu menentukan sistemnya apa, pelatihnya bagaimana,"" ucap Ahsan. Seperti kebanyakan fasilitas olahraga lainnya, produk makanan dan minuman akan hadir juga di Daddies Arena. Salah satunya adalah Waroeng Steak and Shake yang kebetulan sudah menjadi sponsor Hendra/Ahsan saat masih aktif bermain. ""Jadi atlet itu harus bisnis juga, Koh Hen ini malah sudah bisnis sebelum pensiun. Saya baru tahu koh Hen punya kos-kosan, billiard di Jogja. Ada tempat makan Payakumbuh. Kapten tim Indonesia menginspirasi di bidang bisnis ini juga sekaligus jadi inspirasi buat atlet badminton yang lain,"" ucap pendiri Waroeng Steak and Shake Jody Brotosuseno.",https://sport.detik.com/g-sport/d-7894042/hendra-ahsan-buka-bisnis-lapangan-bulutangkis-daddies-arena,Non-Sepak Bola
12,"Indonesiasudah menyegel tiket ke perempatfinalPiala Sudirman 2025usai menekuk India 4-1 di laga kedua Grup D. Kini Merah Putih tinggal berduel melawan Denmark di laga terakhir untuk menentukan juara grup. Dalam laga di Fenghuang Gymnasium, Xiamen, Selasa (29/4), poin-poin Indonesia diraih lewat Putri Kusuma Wardani dan Jonatan Christie di nomor tunggal, lalu Lanny Tria Mayasari/Siti Fadia Silva Ramadhanti dan Muhammad Shohibul Fikri/Daniel Marthin di nomor ganda. Ini menjadi kemenangan kedua Indonesia usai melibas Inggris 5-0 pada Minggu (27/4). Meski begitu, Merah Putih duduk di urutan kedua klasemen sementara Grup D di bawah Denmark yang hari ini menang 5-0 atas Inggris dan menghajar India 4-1 dua hari silam. SCROLL TO CONTINUE WITH CONTENT Meski sama-sama memiliki selisih poin 9-1, Denmark lebih unggul dari Indonesia karena hanya kehilangan dua gim, yakni saat ganda putri mereka kalah straight game dari India. Sedangkan Indonesia sudah kehilangan empat gim dari dua laga, dengan rincian satu gim dari Inggris (ganda campuran) dan tiga lainnya dari India (dua dari ganda campuran dan satu lewat tunggal putra). Oleh sebab itu, Indonesia wajib mengalahkan Denmark agar menjadi juara grup. Duel Indonesia vs Denmark akan berlangsung pada Kamis (1/5) mendatang pukul 08.30 WIB. Klasemen Sementara Grup D Piala Sudirman 2025:",https://sport.detik.com/raket/d-7892159/klasemen-grup-d-piala-sudirman-2025-indonesia-di-bawah-denmark,Non-Sepak Bola
13,"Indonesiamengalahkan India 4-1 dalam laga kedua Grup DPiala Sudirman 2025. Hasil ini memastikan Merah Putih lolos ke babak perempatfinal. Bertanding di Fenghuang Gymnasium, Xiamen, Selasa (29/4), Indonesia tertinggal lebih dulu di partai pertama. Rehan Naufal Kusharjanto/Gloria Emanuelle Widjaja yang turun di ganda campuran kalah 21-10, 18-21, 19-21 dari Dhruv Kapila/Tanisha Crasto. Putri Kusuma Wardani berhasil menyamakan kedudukan di partai kedua. Tunggal putri 22 tahun itu menundukkan Pusarla V Sindhu dengan skor 21-12, 21-13 dalam waktu 38 menit. SCROLL TO CONTINUE WITH CONTENT Indonesia kemudian berbalik unggul di laga ketiga. Jonatan Christie yang dipercaya tampil di nomor tunggal putra mengalahkan Prannoy HS dalam duel tiga gim selama 1 jam 13 menit dengan skor 19-21, 21-14, 21-12. Kemenangan dikunci Indonesia lewat ganda putri di laga keempat setelah Lanny Tria Mayasari/Siti Fadia Silva Ramadhanti menumbangkan Priya Konjengbam/Shruti Mishra dengan skor 21-10, 21-9 dalam waktu 34 menit. Pada partai terakhir, ganda putra Muhammad Shohibul Fikri/Daniel Marthin memantapkan skor menjadi 4-1 usai menekuk Hariharan Amsakarunan/Ruban Kumar Rethinasabapathi dengan skor 22-20, 21-18. Selanjutnya Indonesia akan menghadapi Denmark yang baru saja menghajar Inggris 5-0. Indonesia dan Denmark sama-sama mengantongi dua kemenangan dan laga pada Kamis (1/5) nanti akan menentukan siapa yang keluar sebagai juara grup. Rekap pertandingan Indonesia 4-1 India 1] Rehan Naufal Kusharjanto/Gloria Emanuelle Widjaja vsDhruv Kapila/Tanisha Crasto21-10, 18-21, 19-21 2]Putri Kusuma Wardanivs Pusarla V Sindhu 21-12, 21-13 3]Jonatan Christievs Prannoy HS 19-21, 21-14, 21-12 4]Lanny Tria Mayasari/Siti Fadia Silva Ramadhantivs Priya Konjengbam/Shruti Mishra 21-10, 21-9 5]Muhammad Shohibul Fikri/Daniel Marthinvs Hariharan Amsakarunan/Ruban Kumar Rethinasabapathi 22-20, 21-18.",https://sport.detik.com/raket/d-7892141/piala-sudirman-2025-indonesia-ke-perempatfinal-usai-sikat-india-4-1,Non-Sepak Bola
14,"Pebulutangkis muda IndonesiaMoh. Zaki Ubaidillahmenjalani debutnya diPiala Sudirman 2025. Ia menjawab kepercayaan yang diberikan dengan menyumbang kemenangan. Ubed, sapaan karibnya, dipercaya turun di nomor tunggal putra saat Indonesia menghadapi Inggris di laga perdana Grup D Piala Sudirman 2025. Ia melawan Nadeem Dalvi. Bertanding di Fenghuang Gymnasium Court 2, Xiamen, Minggu (27/4/2025), Ubed menang dua gim langsung atas lawannya dengan skor 21-10, 21-14. SCROLL TO CONTINUE WITH CONTENT ""Saya mengucapkan alhamdulillah bisa mendapat kepercayaan untuk turun di Piala Sudirman ini dan bisa menyumbangkan kemenangan untuk Indonesia,"" ucap Ubed di situs resmi PBSI. ""Yang paling disyukuri adalah saya bisa mengatasi ketegangan di awal-awal gim pertama. Ini pertama kali saya main di Piala Sudirman dengan hawa yang benar-benar berbeda, ini semua pemain top yang sedang bertanding jadi membuat ingin menangnya lebih lagi."" Ubed mengaku sudah diberi tahu sejak dua hari sebelum pertandingan bahwa ia akan diturunkan melawan Inggris. Sempat tegang, pebulutangkis berusia 17 tahun itu mampu memikul tanggung jawab dengan baik. ""Dengan masuk tim Piala Sudirman saja saya tidak menyangka, ini langsung dipercaya main pasti deg-degan. Tapi saya ada tanggung jawab untuk menyumbang poin untuk tim,"" ujar Ubed. ""Di pertandingan seperti ini, saya harus belajar untuk lebih tenang lagi."" ""Tahun lalu saya masih bermain Asia Junior dan World Junior tapi tahun ini sudah debut di Piala Sudirman, sesuatu yang harus saya syukuri,"" kata atlet asal klub PB Djarum itu. ",https://sport.detik.com/raket/d-7889519/debut-positif-ubed-di-piala-sudirman-2025,Non-Sepak Bola
15,"Pertandingan pertama tim bulutangkis Indonesia di ajang Piala Sudirman 2025 berlangsung mulus. Tim Merah Putih menghajar Inggris 5-0 alias menyapu bersih semua kemenangan. Dilansir detikSport, laga Indonesia versus Inggris tersaji di Fenghuang Gymnasium Court 2, Xiamen, Minggu (27/4/2025). Ada ganda putra Fajar Alfian/Muhamad Rian Ardianto yang turun di partai pertama, berhadapan dengan Rory Easton/Alex Green. Fajar/Rian butuh 33 menit untuk menang 21-11, 21-11. Di partai kedua Indonesia vs Inggris, giliran ganda putri yang bermain. Febriana Dwipuji Kusuma/Amallia Cahaya Pratiwi vs Abbygael Harris/Lizzie Tolman. SCROLL TO CONTINUE WITH CONTENT Setelah bertarung selama 34 menit, Ana/Tiwi berhasil meraih kemenangan relatif tanpa kesulitan berarti 21-8, 21-13. Indonesia unggul 2-0 dari Inggris. Masuk partai ketiga, ada tunggal putra Moh. Zaki Ubaidillah yang bermain. Sosok yang akrab disapa Zaki atau Ubed itu berhadapan dengan Nadeem Dalvi. Setelah menang 21-10 di gim pertama, Ubed memantapkan keunggulannya itu di gim kedua lewat hasil 21-14. Kemenangan Ubed membawa Indonesia pun unggul 3-0 dari Inggris di Piala Sudirman 2025. Di partai keempat, Indonesia menurunkan Ester Nurumi Tri Wardoyo. Ia berhadapan dengan tunggal putri Inggris Freya Redfearn. Ester berhasil memantapkan keunggulan Indonesia atas Inggris dengan kemenangan 21-12, 21-10 ketika meraih kemenangan melawan Freya Redfearn dalam durasi 30 menit. Merah Putih memimpin 4-0. Di partai kelima Indonesia vs Inggris, giliran duel Rinov Rivaldy/Pitha Haningtyas Mentari vs Callum Hemming/Estelle van Leeuwen. Rinov/Mentari sempat unggul 21-15, lalu kalah 15-21, sebelum akhirnya bangkit 21-19. Merah Putih menang 5-0. Di Piala Sudirman 2025, Indonesia menempati Grup D bersama dengan Inggris, Denmark, dan India. Setelah mengalahkan Inggris, Merah Putih berikutnya akan menghadapi India dan Denmark secara berurutan. Duel Indonesia vs India di Piala Sudirman 2025 dijadwalkan berlangsung pada tanggal 29 April 2025. Setelah itu Indonesia vs Denmark pada tanggal 1 Mei 2025.  Indonesia vs Inggris di Piala Sudirman 2025 Fajar Alfian/Muhamad Rian Ardianto vs Rory Easton/Alex Green21-11, 21-11 Febriana Dwipuji Kusuma/Amallia Cahaya Pratiwi vs Abbygael Harris/Lizzie Tolman21-8, 21-13 Moh. Zaki Ubaidillah vs Nadeem Dalvi21-10, 21-14 Ester Nurumi Tri Wardoyo vs Freya Redfearn21-12, 21-10 Rinov Rivaldy/Pitha Haningtyas Mentari vs Callum Hemming/Estelle van Leeuwen21-15, 15-21, 21-19.  Artikel ini sudah tayang di detikSport, baca sekengkapnyadi sini!",https://www.detik.com/bali/berita/d-7888675/indonesia-hajar-inggris-5-0-di-piala-sudirman-2025,Non-Sepak Bola
16,"PT Bank Negara Indonesia (Persero) Tbk atau BNI kembali menunjukkan komitmennya dalam mendukung kemajuan olahraga nasional, khususnya bulutangkis. BNI secara resmi mendampingi Persatuan Bulutangkis Seluruh Indonesia (PBSI) dalam melepas Tim Nasional Bulutangkis Indonesia yang akan berlaga di ajang bergengsi Sudirman Cup 2025 di Xiamen, China, pada 27 April hingga 4 Mei 2025. Sudirman Cup merupakan salah satu turnamen beregu campuran paling prestisius dalam kalender bulutangkis dunia. Turnamen ini tidak hanya menjadi panggung unjuk kemampuan atlet terbaik dunia, tetapi juga menjadi ajang penting bagi para atlet muda Indonesia untuk membuktikan kualitas dan kekompakan tim. Seremoni pelepasan atlet digelar di Pelatnas PBSI, Cipayung, Jakarta, pada Senin (21/4), dihadiri oleh Ketua Umum PP PBSI M. Fadil Imran, Sekretaris Jenderal PP PBSI Ricky Soebagdja, Wakil Ketua Umum 1 Taufik Hidayat, Wakil Ketua Umum 3 Armand Darmadji, Corporate Secretary BNI Okki Rushartomo, serta jajaran pengurus PBSI lainnya. SCROLL TO CONTINUE WITH CONTENT Okki menyampaikan, BNI sebagai sponsor utama PBSI secara aktif mendorong pembinaan dan regenerasi atlet melalui kejuaraan atlet di seluruh kelompok umur sampai dengan pembinaan atlet pelatnas. ""Langkah ini sejalan dengan komitmen BNI untuk memacu talenta emas bangsa agar bersinar di panggung dunia. Ini juga mendukung Asta Cita pemerintah dalam pemberdayaan SDM berkualitas di Indonesia,"" kata Okki dalam keterangan tertulisnya, Selasa (22/4/2025). Dalam Sudirman Cup 2025, Indonesia akan bersaing dengan tim-tim kuat dari 16 negara, termasuk China, Jepang, Korea Selatan, dan Denmark. Pertandingan berlangsung dalam format beregu campuran, yang membutuhkan kerja sama solid antar pemain dari berbagai sektor. Sementara itu, Ketua Umum PBSI Fadil Imran berpesan agar para pelatih, pemain dan tim support saling mendukung dan memberikan yang terbaik untuk tim sehingga para pemain dapat tampil maksimal di setiap pertandingan. ""Piala Sudirman adalah turnamen tim, jadi kerja sama antar pemain dan pelatih sangat penting. Mari kita tunjukkan bahwa kita adalah tim yang solid dan mampu menghadapi tantangan apapun,"" ucapnya. BNI tidak hanya hadir sebagai sponsor, tetapi juga sebagai mitra strategis dalam membangun ekosistem bulutangkis Indonesia. Melalui berbagai program seperti wondr by BNI Sirkuit Nasional hingga dukungan terhadap kejuaraan internasional lainnya, BNI berupaya menciptakan lebih banyak kesempatan bagi atlet muda untuk berkembang dan berdaya saing global. Dukungan ini menjadi bagian dari kontribusi BNI dalam mendukung visi besar Indonesia Emas 2045, di mana sektor olahraga memiliki peran penting dalam pembangunan karakter dan daya saing generasi muda Indonesia. PBSI pun memberikan apresiasi atas konsistensi BNI dalam mendampingi perjuangan atlet Indonesia di panggung dunia. Sinergi antara dunia olahraga dan dunia usaha ini diharapkan mampu melahirkan lebih banyak prestasi membanggakan sekaligus menginspirasi generasi penerus bangsa.",https://sport.detik.com/sport-lain/d-7879749/bni-dukung-tim-bulutangkis-indonesia-berlaga-di-sudirman-cup-2025,Non-Sepak Bola
17,"Pebulutangkis tunggal putri IndonesiaGregoria Mariska Tunjungabsen di simulasiPiala Sudirman 2025. Jorji, sapaannya, sakit. Hal itu disampaikan Ketua Umum PP PBSI Fadil Imran mengenai kondisi salah satu atletnya tersebut, saat dimulainya simulasi Piala Sudirman di Pelatnas Cipayung, Senin (21/4/2025). Semula tunggal putri akan menurunkan Putri Kusuma Wardani melawan Gregoria. Tapi perubahan terjadi saat hari pelaksanaan. SCROLL TO CONTINUE WITH CONTENT Posisi peraih medali perunggu Olimpiade Paris 2024 itu diganti oleh Ester Nurumi Wardoyo. Padahal, adik dari Chico Aura Dwi Wardoyo itu tak masuk dalam skuad yang akan diturunkan diPiala Sudirman 2025. Saat dikonfirmasi pewarta, Fadil menyebut, bahwa Jorji, sapaan karib Gregoria Mariska Tunjung, tengah sakit. ""Jorji sakit,"" katanya singkat. Fadil Imran juga belum bisa memastikan apakah Gregoria tetap berangkat ke China atau tidak. ""Tunggu konfirmasi dari dokter,"" ujar pria berusia 56 tahun tersebut. Kejuaraan beregu campuranPiala Sudirman 2025akan digelar pada 27 April hingga 4 Mei 2025 di Gimnasium Fenghuang, Xiamen, China. Tim Indonesia yang menempati unggulan kedua berada di grup D bersama dengan Denmark, India dan Inggris. Indonesia terakhir kali menjadi juara di Piala Sudirman pada 1989 di Jakarta. Setelah itu, pencapaian terbaik mereka hanya runner up. Edisi terakhir, Indonesia kalah dari China di perempatfinal dengan skor 0-3. ",https://sport.detik.com/raket/d-7878659/gregoria-mariska-sakit-absen-di-simulasi-piala-sudirman-2025,Non-Sepak Bola
18,"Indra Jayaatmaja kembali menjabat sebagai Ketua UmumPBSIKabupaten Sumedang periode 2024-2028. Pelantikan dilakukan di Mapolda Jabar, Selasa (15/4/2025). Ia resmi dilantik oleh Ketua Umum Persatuan Bulutangkis Seluruh Indonesia (PBSI) Provinsi Jawa Barat, Irjen Pol. Dr. Akhmad Wiyagus, S.I.K., M.Si., M.M. Proses pelantikan juga dilakukan terhadap seluruh pengurus PBSI Kabupaten/Kota se-Jawa Barat periode 2024-2028. Wakil Menteri Pemuda dan Olahraga, Taufik Hidayat, juga turut hadir dalam pelantikan itu. Taufik merupakan legenda bulutangkis Indonesia. SCROLL TO CONTINUE WITH CONTENT ""Alhamdulillah, baru saja saya telah dilantik sebagai Ketua Umum PBSI Kabupaten Sumedang periode 2024-2028, bersama seluruh pengurus PBSI Kabupaten/Kota se-Jawa Barat lainnya,"" kata Indra Jayaatmaja dalam keterangan persnya. Ia pun tak lupa menyampaikan terima kasih kepada Ketua PBSI Jabar yang telah untuk melantik seluruh pengurus PBSI Kabupaten/Kota se-Jawa Barat. Dengan pelantikan ini, Indra berharap menjadi awal kebangkitan bagi cabor bulutangkis di Jawa Barat. Kembali menjabat sebagai Ketum PBSI, Indra berkomitmen mewujudkan asta cita yang telah menjadi program kerja PBSI Sumedang. Ia berharap bisa berkontribusi memajukan cabor bulutangkis di tanah kelahirannya itu. ""Jabatan ini adalah amanah, Insya Allah saya akan melaksanakan amanah ini dengan sebaik mungkin untuk kemajuan olahraga di Kabupaten Sumedang, khususnya pada cabor bulutangkis,"" ujar Indra. Indra mengaku memiliki sejumlah program. Salah satunya ia akan fokus terhadap pembinaan atlet dengan membentuk pemusatan latihan terfokus di Sumedang. PBSI Sumedang juga disebutnya akan terus mendorong kemandirian klub. Selain itu, mengadakan kompetisi berjenjang dalam bentuk sirkuit kabupaten. ""Malah, dalam waktu dekat, kami juga akan mengadakan kejuaraan Bulutangkis Bupati Sumedang Cup 2025. Selain sebagai persiapan menghadapi Porda, kejuaraan merupakan bentuk keseriusan kami dalam memperkuat mental atlet,"" ungkapnya.",https://sport.detik.com/raket/d-7870922/indra-jayaatmaja-dilantik-jadi-ketum-pbsi-kabupaten-sumedang,Non-Sepak Bola
19,"Alwi Farhanterhenti di 16 besarKejuaraan Asia 2025. Dia dikalahkan dua gim langsung oleh wakil Jepang, Kenta Nishimoto. Kenta vs Alwi berlangsung di court 2 Ningbo Olympic Sports Center Gymnasium, Kamis (10/4/2025). Alwi harus menyerah dengan skor 14-21, 16-21. Alwi tertinggal dari Kenta di awal-awal gim pertama. Wakil tunggal putra Indonesia itu perlahan mampu mendekat hingga menyamakan skor menjadi 6-6. SCROLL TO CONTINUE WITH CONTENT Momen tersebut gagal dimanfaatkan oleh Alwi dan kembali tertinggal 7-11 hingga interval. Selepas jeda, Alwi masih kesulitan menyusul poin Kenta dan harus menyerah 14-21 di gim pertama. Alwi bermain lebih baik di gim kedua dengan sempat memimpin 6-3 dari Kenta. Permainan Kenta perlahan membaik dan menyalip poin Alwi. Alwi sempat memimpin selepas jeda, namun situasi berbalik. Alhasil, Alwi menyerah 16-21 di gim kedua dan langkahnua terhenti. Hasil buruk juga didapat oleh Koman Ayu Cahya Dewi. Dia kalah dua gim langsung dari Yue Han dengan skor 14-21, 11-21. Amir Syahnawi/Nita Violina Marwah juga terhenti di 16 besar. Ganda campuran Indonesia itu didepak wakil Hong Kong, Chun Man Tang/Ying Suet Tse dengan skor 15-21, 14-21. Ganda putri Indonesia Siti Sarah Azzahra/Agnia Sri Rahayu gagal melaju setelah dihentikan wakil Jepang, Rin Iwanaga/Kie Nakanishi. Mereka tumbang dengan skor 14-21, 19-21.",https://sport.detik.com/raket/d-7862760/kejuaraan-asia-2025-alwi-farhan-tumbang,Non-Sepak Bola
20,"Indonesia menempatkan 12 wakil di babak 16 besarKejuaraan Bulutangkis Asia 2025. Hari ini, Kamis (10/4), Jonatan Christie dkk. akan mengejar tiket perempatfinal. Dari nomor tunggal putra, Jonatan Christie akan menghadapi wakil Malaysia, Justin Hoh. Ini akan jadi pertemuan pertama di antara kedua pemain. Sementara Alwi Farhan akan melawan Kenta Nishimoto. Sementara itu di nomor tunggal putri, Gregoria Mariska Tunjung akan melawan Kim Ga Eun. Menilik catatna head to head, Gregoria selalu menang dalam 10 kali pertemuan melawan pemain Korea Selatan itu. SCROLL TO CONTINUE WITH CONTENT Komang Ayu Cahya Dewi akan menghadapi wakil tuan rumah, Han Yue. Kedua pemain pernah dua kali berhadapan dan saling mengalahkan. Dari ganda putra, ujian berat menanti Muhammad Shohibul Fikri/Daniel Marthin. Mereka akan melawan Kim Won Ho/Seo Seung Jae. Kim/Seo menunjukkan tren positif di sepanang 2025 dengan merebut empat gelar juara. Terakhir, ganda putra Korea Selatan itu juara All England 2025 dengan mengalahkan Leo Rolly Carnando/Bagas Maulana. Babak 16 besar Kejuaraan Bulutangkis Asia 2025 digelar di Ningbo Olympic Sports Center Gymnasium, Kamis (10/4/2025). Rangkaian pertandingan akan dimulai pada pukul 10.00 WIB. Lapangan 1 Lapangan 2 Lapangan 3 Lapangan 4 ",https://sport.detik.com/raket/d-7861947/jadwal-kejuaraan-asia-2025-12-pebulutangkis-ri-berburu-tiket-8-besar,Non-Sepak Bola
21,"Pebulutangkis tunggal putri IndonesiaGregoria Mariska Tunjunglolos ke 16 besarKejuaraan Bulutangkis Asia 2025, walaupun peraih medali perunggu Olimpiade Paris itu mengaku masih punya Pekerjaan Rumah (PR). Jorji sapaan karibnya, mengalahkan Huang Yu-Hsun di partai babak pertama, Rabu (9/4/2024). Dia menang dua gim langsung atas wakil Taiwan 21-12, 21-16. Kemenangan itu disyukurinya, meski dengan catatan. ""Bersyukur dengan yang start bagus hari ini. Di awal bisa dibilang saya bermain cukup bersih dan itu sesuatu yang baik untuk memulai turnamen,"" kata Gregoria dalam keterangannya melalui PBSI. SCROLL TO CONTINUE WITH CONTENT ""Saya melihat di gim pertama, lawan banyak out ke belakang, itu membuat saya di gim kedua agak takut untuk melambungkan bola. Tetapi, malah justru pengembalian-pengembaliannya tanggung dan dia (Huang) mudah untuk menyerang saya. (Saya malah) kurang leluasa untuk melakukan rally,"" ujarnya menjelaskan. Beruntung, Gregoria mendapatkan arahan dari pelatihnya, Imam Tohari, untuk mengatasi keraguannya. Pada akhirnya, hal itu membuatnya sukses lolos ke 16 besarKejuaraan Bulutangkis Asia 2025. ""Mas Imam (pelatih) akhirnya mengingatkan untuk berani mengadu, berani rally seperti gim pertama. Dari sana saya bisa dapat streak point dan mengurangi kesalahan sendiri."" Belajar dari laga pertama, juara Japan Masters 2023 itu berharap bisa lebih membaca situasi dan cepat menyesuaikan dengan kondisi lapangan di pertandingan selanjutnya melawan Kim Ga Eun dari Korea Selatan. ""Harapannya semoga besok bisa lebih hafal lagi kondisi lapangan karena di gim kedua saya cukup kesulitan,"" ucapGregoria. ",https://sport.detik.com/raket/d-7861336/ini-pr-gregoria-usai-lolos-ke-16-besar-kejuaraan-bulutangkis-asia-2025,Non-Sepak Bola
22,"Pasangan bulutangkis ganda putra IndonesiaLeo Rolly Carnando/Bagas Maulanabelum puas dengan penampilan di babak 32 besarKejuaraan Bulutangkis Asia 2025, meskipun mampu mengalahkan wakil Jepang Takuchi Nomura/Yuichi Shimogami. Leo menjelaskan, dalam pertandingan babak pertama yang bergulir di Ningbo Olympic Sports Center Gymnasium, Rabu (9/4/2025), ia dan Bagas sejatinya harus lebih banyak komunikasi dan memperbaiki level pemainan individu masing-masing walaupun mampu meraih kemenangan dengan skor 22-20, 21-17. ""Pasti kami belum puas dengan penampilan hari ini. Secara individu harus diperbaiki permainannya dan banyak komunikasi lagi dengan partner,"" kataLeodalam keterangannya melalui PBSI. SCROLL TO CONTINUE WITH CONTENT ""Dari kondisi lapangan juga kami masih terkendala, berbeda sekali dengan saat latihan. Dari mulai kondisi angin, laju shuttlecock sampai pencahayaan berubah semua. Ini yang harus kami adaptasi lagi untuk laga besok."" ""Suasana dan atmosfer BAC sama saja dengan turnamen lain tapi karena ini hanya Asia dan pusat kekuatan bulutangkis ada di Asia jadi semua yang main adalah pemain bagus,"" lanjutnya. Bagasjuga mengungkapkan hal senada. Ia mengakui sempat kelimpungan menghadapi pola permainan lawan yang mereka hadapi di babak 32 besarKejuaraan Bulutangkis Asia 2025. ""Ini pertemuan pertama kami dengan Takuchi/Yuichi jadi kami belum tahu cara main mereka seperti apa. Sempat bingung dengan bola-bola mereka,"" katanya. Di 16 besar Kejuaraan Bulutangkis Asia 2025,Leo/Bagasakan meladeni permainan Lee Jhe-Huei/Yang Po-Hsuan (Taiwan). Laga Kamis (10/4) bakal menjadi pertemuan ketiga kedua pasang ganda putra tersebut, dengan Leo/Bagas unggul dua kemenangan. Lihat juga video: Video Momen Leo/Bagas Atasi Sabar/Reza dan Lolos ke Final All England 2025 [Gambas:Video 20detik] ",https://sport.detik.com/raket/d-7861308/kejuaraan-bulutangkis-asia-2025-leo-bagas-menang-tapi-tak-puas,Non-Sepak Bola
23,"PP PBSImenunjukIhsan Maulana Mustofamenjadi asisten pelatih tunggal putra pratama. Hal ini dilakukan setelah posisi tersebut kosong Asisten pelatih pratama nomor tunggal putra sebelumnya diisi Herli Djunaedi. Namun, PBSI melakukan rotasi dalam susunan kepelatihan di sektor tunggal putra, sehingga berdampak pada posisi asisten pelatih tunggal putra pratama yang lowong. PBSI lantas menunjuk Ihsan sebagai pengganti. Penunjukan ini pun telah disanggupi Ihsan yang merupakan mantan pemain tunggal putra Indonesia era 2000-an. SCROLL TO CONTINUE WITH CONTENT Kepala bidang Pembinaan Prestasi Pelatnas PBSI, Eng Hian, menjelaskan alasan penunjukan Ihsan adalah karena latar belakang Ihsan sebagai mantan pemain tunggal putra nasional dan sudah mempunyai pengalaman menjadi pelatih. ""Kami juga mempunyai kebutuhan untuk asisten pelatih yang juga bisa turun langsung ke lapangan,"" kata Eng Hian dalam keterangan tertulisnya, Selasa (8/4/2025). Ihsan sebelum menjadi pelatih, sempat menjadi pemain andalan Indonesia di nomor tunggal putra bersama Anthony Sinisuka Ginting dan Jonatan Christie. Berbeda dengan dua rekannya yang masih berkarier hingga saat ini, pria kelahiran 18 November 1995 ini sudah mundur dari PBSI sejak pertengahan 2019 karena cedera. Pada saat itu Ihsan ternyata sempat hijrah ke Benua Amerika. Tepatnya di Kanada, untuk melatih klub lokal bersama CST. Sekitar setahun di sana, Ihsan kembali ke Tanah Air karena istrinya hendak melahirkan anak kedua. Ihsan sempat ditarik oleh PB Djarum pada 2022. Setelah itu Ihsan menerima pinangan klub di tanah kelahirannya, Jawa Barat, yakni Mutiara Cardinal Bandung. ""Kalau dibilang dari awal ingin jadi pelatih sih enggak banget. Awalnya sempat ke Kanada kan melatih di sana, sekalian sparring partner. Ternyata senang, terus ingin menularkan sedikit ilmu buat adik-adik di Indonesia,"" kata Ihsan, saat berbincang dengan detikSport, beberapa waktu lalu. ",https://sport.detik.com/raket/d-7860109/ihsan-maulana-mustofa-masuk-jajaran-pelatih-pp-pbsi,Non-Sepak Bola
